term,Negative freq,Plot freq,Positive freq,score,cnt,logcnt
uncomfortably,0,1,1,0.007574867880211391,1,0.0
rip,7,1,5,-0.01573693482090429,12,3.5849625007211565
honesty,1,1,3,0.015149735760422781,4,2.0
yourself,4,2,8,0.030240751614797418,12,3.5849625007211565
unforgettable,0,1,1,0.007574867880211391,1,0.0
stones,0,1,2,0.015208455666470933,2,1.0
classics,0,1,2,0.015208455666470933,2,1.0
archival,0,1,1,0.007574867880211391,1,0.0
tell,15,1,9,-0.04674104521432766,24,4.584962500721157
motown,0,4,6,0.0457428068115091,6,2.584962500721156
heartbeat,0,1,2,0.015208455666470933,2,1.0
note,3,1,3,-0.0002348796241926042,6,2.584962500721156
phenomenal,0,1,4,0.03047563123899002,4,2.0
jazz,1,1,2,0.0075161479741632405,3,1.5849625007211563
performers,2,1,2,-0.00017615971814445228,4,2.0
musicians,1,2,5,0.030416911332941866,6,2.584962500721156
creation,2,1,6,0.030358191426893714,8,3.0
ones,4,1,6,0.014973576042278329,10,3.3219280948873626
fourteen,0,1,1,0.007574867880211391,1,0.0
machine,3,1,0,-0.02313564298297123,3,1.5849625007211563
berry,0,1,2,0.015208455666470933,2,1.0
backing,0,1,1,0.007574867880211391,1,0.0
combined,0,1,4,0.03047563123899002,4,2.0
funk,0,2,4,0.03047563123899002,4,2.0
period,5,1,5,-0.00035231943628890455,10,3.3219280948873626
material,23,1,17,-0.04721080446271286,40,5.321928094887363
enterprise,2,3,2,-0.00017615971814445228,4,2.0
cloaked,1,1,0,-0.007751027598355844,1,0.0
systems,0,1,1,0.007574867880211391,1,0.0
battling,0,1,1,0.007574867880211391,1,0.0
appears,12,1,1,-0.08473282442748092,13,3.700439718141092
talks,1,1,0,-0.007751027598355844,1,0.0
wars,4,1,7,0.02260716382853787,11,3.4594316186372978
code,2,1,3,0.0074574280681150885,5,2.321928094887362
protect,1,4,1,-0.0001174398120963021,2,1.0
perhaps,8,1,9,0.0071051086318261875,17,4.08746284125034
ensure,0,1,1,0.007574867880211391,1,0.0
anakin,0,7,1,0.007574867880211391,1,0.0
aren,8,1,4,-0.031062830299471524,12,3.5849625007211565
rebel,0,1,1,0.007574867880211391,1,0.0
movement,0,1,1,0.007574867880211391,1,0.0
slipping,0,1,1,0.007574867880211391,1,0.0
natalie,1,1,0,-0.007751027598355844,1,0.0
tracking,1,1,0,-0.007751027598355844,1,0.0
elusive,1,1,0,-0.007751027598355844,1,0.0
fears,0,1,2,0.015208455666470933,2,1.0
massive,1,1,2,0.0075161479741632405,3,1.5849625007211563
clone,1,2,1,-0.0001174398120963021,2,1.0
saga,2,1,4,0.015091015854374633,6,2.584962500721156
produced,5,1,3,-0.01561949500880799,8,3.0
promises,1,1,4,0.022783323546682326,5,2.321928094887362
matter,14,1,18,0.0296535525543159,32,5.0
grows,3,2,2,-0.007868467410452145,5,2.321928094887362
phantom,2,2,0,-0.015443335290663537,2,1.0
send,5,1,3,-0.01561949500880799,8,3.0
menace,3,2,2,-0.007868467410452145,5,2.321928094887362
wan,1,7,0,-0.007751027598355844,1,0.0
cardellini,1,1,0,-0.007751027598355844,1,0.0
lonely,0,1,4,0.03047563123899002,4,2.0
nowhere,7,1,2,-0.03863769817968292,9,3.1699250014423126
george,7,4,6,-0.00810334703464475,13,3.700439718141092
covers,2,1,2,-0.00017615971814445228,4,2.0
falcon,0,1,1,0.007574867880211391,1,0.0
lie,2,2,2,-0.00017615971814445228,4,2.0
stuart,5,5,7,0.014914856136230177,12,3.5849625007211565
mermaid,1,1,2,0.0075161479741632405,3,1.5849625007211563
portrait,1,1,16,0.11438637698179682,17,4.08746284125034
wrestle,1,1,0,-0.007751027598355844,1,0.0
duty,1,2,2,0.0075161479741632405,3,1.5849625007211563
weight,3,1,1,-0.015502055196711688,4,2.0
broadway,1,1,2,0.0075161479741632405,3,1.5849625007211563
conspire,1,1,0,-0.007751027598355844,1,0.0
limited,4,1,1,-0.023194362889019382,5,2.321928094887362
responsibility,0,1,1,0.007574867880211391,1,0.0
aquatic,1,1,0,-0.007751027598355844,1,0.0
nightmare,3,2,1,-0.015502055196711688,4,2.0
expectations,3,1,8,0.03793305930710511,11,3.4594316186372978
formidable,1,1,0,-0.007751027598355844,1,0.0
steve,0,1,3,0.022842043452730474,3,1.5849625007211563
concerning,1,1,0,-0.007751027598355844,1,0.0
15,3,2,4,0.00739870816206694,7,2.807354922057604
questions,2,1,9,0.053258954785672344,11,3.4594316186372978
grapple,1,1,0,-0.007751027598355844,1,0.0
independent,2,1,2,-0.00017615971814445228,4,2.0
overwhelming,0,1,3,0.022842043452730474,3,1.5849625007211563
vibrant,1,1,4,0.022783323546682326,5,2.321928094887362
bound,2,1,0,-0.015443335290663537,2,1.0
alabama,4,1,7,0.02260716382853787,11,3.4594316186372978
sneaks,0,1,1,0.007574867880211391,1,0.0
fashion,3,1,1,-0.015502055196711688,4,2.0
redneck,0,1,2,0.015208455666470933,2,1.0
carmichael,0,1,1,0.007574867880211391,1,0.0
melanie,1,3,1,-0.0001174398120963021,2,1.0
arrogant,2,1,0,-0.015443335290663537,2,1.0
frills,0,1,1,0.007574867880211391,1,0.0
passive,0,1,1,0.007574867880211391,1,0.0
tony,3,2,1,-0.015502055196711688,4,2.0
madonna,11,1,4,-0.0541397533763946,15,3.9068905956085187
wealthy,0,2,1,0.007574867880211391,1,0.0
beyond,7,2,10,0.02243100411039342,17,4.08746284125034
amber,1,2,0,-0.007751027598355844,1,0.0
giannini,1,1,0,-0.007751027598355844,1,0.0
measure,1,1,2,0.0075161479741632405,3,1.5849625007211563
betrayal,0,1,1,0.007574867880211391,1,0.0
pool,4,1,0,-0.030827950675278923,4,2.0
quality,6,1,11,0.037756899588960655,17,4.08746284125034
promising,6,1,2,-0.030945390487375223,8,3.0
sights,0,1,1,0.007574867880211391,1,0.0
swim,2,1,1,-0.007809747504403995,3,1.5849625007211563
fan,2,1,11,0.06852613035819143,13,3.700439718141092
critical,4,1,2,-0.015560775102759838,6,2.584962500721156
terrific,3,1,16,0.09900176159718144,19,4.247927513443585
spiral,0,1,2,0.015208455666470933,2,1.0
solid,5,1,22,0.1294186729301233,27,4.754887502163469
academy,2,1,1,-0.007809747504403995,3,1.5849625007211563
distraction,1,1,1,-0.0001174398120963021,2,1.0
speaks,0,1,4,0.03047563123899002,4,2.0
obsessed,0,2,2,0.015208455666470933,2,1.0
comfort,1,1,2,0.0075161479741632405,3,1.5849625007211563
scarf,1,1,0,-0.007751027598355844,1,0.0
fills,2,1,2,-0.00017615971814445228,4,2.0
certain,6,1,8,0.014856136230182032,14,3.8073549220576037
could,50,2,37,-0.09453904873752206,87,6.442943495848729
thanksgiving,2,1,0,-0.015443335290663537,2,1.0
resolution,0,1,1,0.007574867880211391,1,0.0
stepmother,0,1,1,0.007574867880211391,1,0.0
passionate,1,1,5,0.030416911332941866,6,2.584962500721156
oscar,5,7,14,0.06834997064004697,19,4.247927513443585
sensitive,1,1,4,0.022783323546682326,5,2.321928094887362
wearing,1,1,0,-0.007751027598355844,1,0.0
diane,2,3,7,0.037991779213153255,9,3.1699250014423126
borrowed,2,1,0,-0.015443335290663537,2,1.0
void,4,1,0,-0.030827950675278923,4,2.0
conviction,2,1,4,0.015091015854374633,6,2.584962500721156
say,21,2,17,-0.03182618907809748,38,5.247927513443585
twice,4,1,4,-0.00029359953024075264,8,3.0
sources,4,1,0,-0.030827950675278923,4,2.0
bundy,1,1,0,-0.007751027598355844,1,0.0
execution,7,1,5,-0.01573693482090429,12,3.5849625007211565
least,15,1,16,0.006694069289489124,31,4.954196310386876
19,4,1,8,0.030240751614797418,12,3.5849625007211565
seduction,0,1,1,0.007574867880211391,1,0.0
recipe,0,1,2,0.015208455666470933,2,1.0
anxious,1,1,1,-0.0001174398120963021,2,1.0
fulfill,0,1,2,0.015208455666470933,2,1.0
artificial,4,1,1,-0.023194362889019382,5,2.321928094887362
bio,0,2,4,0.03047563123899002,4,2.0
puzzled,1,1,0,-0.007751027598355844,1,0.0
gender,0,1,2,0.015208455666470933,2,1.0
acts,3,2,2,-0.007868467410452145,5,2.321928094887362
distinguish,3,1,0,-0.02313564298297123,3,1.5849625007211563
absorbs,1,1,0,-0.007751027598355844,1,0.0
reproduce,1,1,0,-0.007751027598355844,1,0.0
xerox,1,1,0,-0.007751027598355844,1,0.0
longer,5,1,4,-0.007985907222548445,9,3.1699250014423126
breed,1,1,1,-0.0001174398120963021,2,1.0
projects,2,1,0,-0.015443335290663537,2,1.0
improve,3,1,1,-0.015502055196711688,4,2.0
marine,2,2,0,-0.015443335290663537,2,1.0
populated,0,1,1,0.007574867880211391,1,0.0
touch,5,2,3,-0.01561949500880799,8,3.0
regan,1,1,0,-0.007751027598355844,1,0.0
event,3,1,4,0.00739870816206694,7,2.807354922057604
realization,0,1,1,0.007574867880211391,1,0.0
laura,1,1,1,-0.0001174398120963021,2,1.0
worse,13,1,3,-0.07715795654726954,16,4.0
psychology,1,1,0,-0.007751027598355844,1,0.0
ransom,1,1,0,-0.007751027598355844,1,0.0
stevenson,1,1,5,0.030416911332941866,6,2.584962500721156
charismatic,0,1,2,0.015208455666470933,2,1.0
cabin,1,1,0,-0.007751027598355844,1,0.0
hole,2,1,0,-0.015443335290663537,2,1.0
robert,14,1,9,-0.03904873752201997,23,4.523561956057013
majestic,0,1,1,0.007574867880211391,1,0.0
universe,0,1,2,0.015208455666470933,2,1.0
fine,9,1,12,0.022313564298297117,21,4.392317422778761
ferocious,0,1,1,0.007574867880211391,1,0.0
louis,3,1,1,-0.015502055196711688,4,2.0
silver,2,2,4,0.015091015854374633,6,2.584962500721156
treasure,6,2,8,0.014856136230182032,14,3.8073549220576037
fantastic,2,1,3,0.0074574280681150885,5,2.321928094887362
jim,0,3,1,0.007574867880211391,1,0.0
everlasting,4,1,3,-0.007927187316500297,7,2.807354922057604
tuck,4,2,3,-0.007927187316500297,7,2.807354922057604
stuffy,1,1,0,-0.007751027598355844,1,0.0
till,2,1,1,-0.007809747504403995,3,1.5849625007211563
stumbles,1,1,2,0.0075161479741632405,3,1.5849625007211563
shouldn,3,1,2,-0.007868467410452145,5,2.321928094887362
hiding,1,1,0,-0.007751027598355844,1,0.0
disappears,0,1,1,0.007574867880211391,1,0.0
importance,0,1,6,0.0457428068115091,6,2.584962500721156
spring,2,3,1,-0.007809747504403995,3,1.5849625007211563
strategic,0,1,1,0.007574867880211391,1,0.0
neurotic,0,1,2,0.015208455666470933,2,1.0
developers,0,1,1,0.007574867880211391,1,0.0
shots,5,1,1,-0.030886670581327075,6,2.584962500721156
treats,1,1,2,0.0075161479741632405,3,1.5849625007211563
undeniably,0,1,2,0.015208455666470933,2,1.0
fabulously,0,1,1,0.007574867880211391,1,0.0
explores,0,1,2,0.015208455666470933,2,1.0
barely,8,1,2,-0.04633000587199061,10,3.3219280948873626
charming,4,2,16,0.09130945390487374,20,4.321928094887363
sleep,4,1,1,-0.023194362889019382,5,2.321928094887362
clothes,3,1,0,-0.02313564298297123,3,1.5849625007211563
grad,1,1,0,-0.007751027598355844,1,0.0
transformation,0,1,1,0.007574867880211391,1,0.0
levels,5,1,5,-0.00035231943628890455,10,3.3219280948873626
devil,0,1,1,0.007574867880211391,1,0.0
perpetrators,1,1,0,-0.007751027598355844,1,0.0
attitude,1,3,6,0.03805049911920141,7,2.807354922057604
sassy,1,1,1,-0.0001174398120963021,2,1.0
snow,9,1,4,-0.038755137991779216,13,3.700439718141092
trade,2,1,0,-0.015443335290663537,2,1.0
harmless,7,1,3,-0.031004110393423375,10,3.3219280948873626
undergo,1,1,0,-0.007751027598355844,1,0.0
undisputed,3,1,5,0.015032295948326481,8,3.0
snipes,0,1,3,0.022842043452730474,3,1.5849625007211563
rape,1,1,0,-0.007751027598355844,1,0.0
monroe,1,1,0,-0.007751027598355844,1,0.0
rhames,0,1,2,0.015208455666470933,2,1.0
falk,0,1,1,0.007574867880211391,1,0.0
fisher,5,1,6,0.007281268349970636,11,3.4594316186372978
approached,1,1,2,0.0075161479741632405,3,1.5849625007211563
hail,1,1,0,-0.007751027598355844,1,0.0
wonderful,1,1,16,0.11438637698179682,17,4.08746284125034
couples,0,1,1,0.007574867880211391,1,0.0
candy,6,2,6,-0.00041103934233705647,12,3.5849625007211565
heat,2,1,3,0.0074574280681150885,5,2.321928094887362
funny,59,1,88,0.1645331767469172,147,7.199672344836364
hitting,3,1,3,-0.0002348796241926042,6,2.584962500721156
reno,4,1,3,-0.007927187316500297,7,2.807354922057604
decided,2,1,1,-0.007809747504403995,3,1.5849625007211563
brand,1,1,3,0.015149735760422781,4,2.0
fathers,0,1,4,0.03047563123899002,4,2.0
troopers,1,1,0,-0.007751027598355844,1,0.0
savage,1,1,2,0.0075161479741632405,3,1.5849625007211563
clearing,0,1,1,0.007574867880211391,1,0.0
ray,1,1,2,0.0075161479741632405,3,1.5849625007211563
mel,0,1,4,0.03047563123899002,4,2.0
valley,1,1,0,-0.007751027598355844,1,0.0
sons,0,1,4,0.03047563123899002,4,2.0
nobility,0,1,1,0.007574867880211391,1,0.0
tribute,3,1,3,-0.0002348796241926042,6,2.584962500721156
surrounded,0,1,1,0.007574867880211391,1,0.0
loyalty,2,1,1,-0.007809747504403995,3,1.5849625007211563
colonel,0,1,1,0.007574867880211391,1,0.0
valor,0,1,1,0.007574867880211391,1,0.0
willing,3,1,4,0.00739870816206694,7,2.807354922057604
petty,1,1,0,-0.007751027598355844,1,0.0
heist,1,1,1,-0.0001174398120963021,2,1.0
stuck,7,1,2,-0.03863769817968292,9,3.1699250014423126
bungling,1,1,0,-0.007751027598355844,1,0.0
nearly,24,1,7,-0.131238990017616,31,4.954196310386876
foster,1,2,6,0.03805049911920141,7,2.807354922057604
decade,1,1,4,0.022783323546682326,5,2.321928094887362
favourite,0,1,1,0.007574867880211391,1,0.0
loved,1,1,3,0.015149735760422781,4,2.0
gift,1,2,0,-0.007751027598355844,1,0.0
unusual,2,1,4,0.015091015854374633,6,2.584962500721156
satisfying,4,1,15,0.0836758661186142,19,4.247927513443585
california,1,1,1,-0.0001174398120963021,2,1.0
oleander,2,1,4,0.015091015854374633,6,2.584962500721156
wwii,1,1,1,-0.0001174398120963021,2,1.0
anderson,1,1,9,0.06095126247798004,10,3.3219280948873626
fault,2,1,0,-0.015443335290663537,2,1.0
charles,0,1,2,0.015208455666470933,2,1.0
respect,0,1,8,0.06100998238402819,8,3.0
whole,21,1,15,-0.04709336465061657,36,5.169925001442312
blockbuster,0,1,4,0.03047563123899002,4,2.0
standard,8,1,9,0.0071051086318261875,17,4.08746284125034
vin,0,2,4,0.03047563123899002,4,2.0
ring,3,1,3,-0.0002348796241926042,6,2.584962500721156
thrill,2,1,9,0.053258954785672344,11,3.4594316186372978
thrilled,1,1,0,-0.007751027598355844,1,0.0
your,75,1,86,0.05695830886670583,161,7.330916878114618
scope,0,1,2,0.015208455666470933,2,1.0
lot,30,1,37,0.051614797416324104,67,6.066089190457772
natural,2,1,5,0.022724603640634174,7,2.807354922057604
nihilistic,1,1,0,-0.007751027598355844,1,0.0
cohen,0,1,1,0.007574867880211391,1,0.0
clever,11,1,16,0.037463300058719895,27,4.754887502163469
lousy,5,1,0,-0.038520258367586616,5,2.321928094887362
succeed,0,1,4,0.03047563123899002,4,2.0
junkie,1,1,1,-0.0001174398120963021,2,1.0
deemed,0,1,1,0.007574867880211391,1,0.0
avoid,5,1,2,-0.02325308279506753,7,2.807354922057604
xxx,8,4,8,-0.0005284791544333534,16,4.0
diesel,2,3,6,0.030358191426893714,8,3.0
ruthless,1,1,0,-0.007751027598355844,1,0.0
disappointing,5,0,4,-0.007985907222548445,9,3.1699250014423126
silly,30,0,13,-0.1315913094539049,43,5.426264754702098
subtlety,2,0,0,-0.015443335290663537,2,1.0
coda,1,0,0,-0.007751027598355844,1,0.0
gaghan,4,0,1,-0.023194362889019382,5,2.321928094887362
creepy,8,0,9,0.0071051086318261875,17,4.08746284125034
lit,4,0,0,-0.030827950675278923,4,2.0
captures,1,0,5,0.030416911332941866,6,2.584962500721156
dorm,1,0,0,-0.007751027598355844,1,0.0
rooms,1,0,0,-0.007751027598355844,1,0.0
parting,1,0,0,-0.007751027598355844,1,0.0
misfires,1,0,0,-0.007751027598355844,1,0.0
dull,21,0,5,-0.123429242513212,26,4.700439718141093
peg,0,0,1,0.007574867880211391,1,0.0
often,25,0,40,0.11297709923664123,65,6.022367813028454
plain,14,0,2,-0.09248385202583677,16,4.0
paced,6,0,6,-0.00041103934233705647,12,3.5849625007211565
meandering,7,0,1,-0.04627128596594246,8,3.0
glacially,1,0,0,-0.007751027598355844,1,0.0
hollywood,38,0,36,-0.01755725190839691,74,6.209453365628951
angst,6,0,2,-0.030945390487375223,8,3.0
substandard,1,0,0,-0.007751027598355844,1,0.0
mill,6,0,2,-0.030945390487375223,8,3.0
profound,3,0,3,-0.0002348796241926042,6,2.584962500721156
ridden,5,0,0,-0.038520258367586616,5,2.321928094887362
picture,25,0,49,0.1816793893129771,74,6.209453365628951
saw,10,0,5,-0.03881385789782737,15,3.9068905956085187
sats,1,0,0,-0.007751027598355844,1,0.0
checking,1,0,1,-0.0001174398120963021,2,1.0
my,30,0,31,0.005813270698766859,61,5.930737337562887
fairly,4,0,12,0.06077510275983558,16,4.0
predictable,29,0,17,-0.09336465061655902,46,5.523561956057013
disjointed,5,0,1,-0.030886670581327075,6,2.584962500721156
derive,1,0,0,-0.007751027598355844,1,0.0
screenplay,24,0,6,-0.13887257780387552,30,4.906890595608519
actors,28,0,23,-0.03987081620669408,51,5.672425341971496
mediocre,14,0,1,-0.10011743981209631,15,3.9068905956085187
call,9,0,9,-0.0005871990604815053,18,4.169925001442312
stephen,2,0,2,-0.00017615971814445228,4,2.0
preamble,1,0,0,-0.007751027598355844,1,0.0
bigger,3,0,5,0.015032295948326481,8,3.0
slow,16,0,5,-0.08496770405167353,21,4.392317422778761
materializes,1,0,0,-0.007751027598355844,1,0.0
acted,7,0,16,0.06823253082795067,23,4.523561956057013
inducing,4,0,2,-0.015560775102759838,6,2.584962500721156
promise,6,0,6,-0.00041103934233705647,12,3.5849625007211565
delivery,5,0,3,-0.01561949500880799,8,3.0
premise,22,0,4,-0.13875513799177921,26,4.700439718141093
abandon,6,0,0,-0.04621256605989431,6,2.584962500721156
mess,19,0,1,-0.13857897827363477,20,4.321928094887363
puppy,1,0,0,-0.007751027598355844,1,0.0
tricks,3,0,0,-0.02313564298297123,3,1.5849625007211563
neck,2,0,1,-0.007809747504403995,3,1.5849625007211563
perform,1,0,0,-0.007751027598355844,1,0.0
certainly,14,0,17,0.02201996476805637,31,4.954196310386876
resume,1,0,1,-0.0001174398120963021,2,1.0
intense,0,0,10,0.07627715795654727,10,3.3219280948873626
otherwise,11,0,14,0.022196124486200813,25,4.643856189774724
hurt,0,0,3,0.022842043452730474,3,1.5849625007211563
ye,2,0,0,-0.015443335290663537,2,1.0
dante,3,0,0,-0.02313564298297123,3,1.5849625007211563
definitely,7,0,10,0.02243100411039342,17,4.08746284125034
words,6,0,7,0.007222548443922484,13,3.700439718141092
here,44,0,33,-0.08661186142102173,77,6.266786540694902
gloomy,2,0,1,-0.007809747504403995,3,1.5849625007211563
obvious,23,0,3,-0.15408103347034646,26,4.700439718141093
muddy,3,0,0,-0.02313564298297123,3,1.5849625007211563
rife,2,0,0,-0.015443335290663537,2,1.0
miscalculations,1,0,0,-0.007751027598355844,1,0.0
scarcely,2,0,0,-0.015443335290663537,2,1.0
underachiever,1,0,0,-0.007751027598355844,1,0.0
sweet,15,0,27,0.09066353493834409,42,5.392317422778761
lady,2,0,0,-0.015443335290663537,2,1.0
presence,4,0,2,-0.015560775102759838,6,2.584962500721156
damaged,0,0,1,0.007574867880211391,1,0.0
study,8,0,13,0.03763945977686435,21,4.392317422778761
revealing,0,0,4,0.03047563123899002,4,2.0
inevitably,0,0,1,0.007574867880211391,1,0.0
goods,0,0,6,0.0457428068115091,6,2.584962500721156
orbits,0,0,2,0.015208455666470933,2,1.0
cheap,13,0,5,-0.061890780974750446,18,4.169925001442312
traffic,2,0,1,-0.007809747504403995,3,1.5849625007211563
scribe,2,0,0,-0.015443335290663537,2,1.0
directorial,5,0,4,-0.007985907222548445,9,3.1699250014423126
debut,11,0,11,-0.0007046388725778091,22,4.459431618637297
pieces,6,0,6,-0.00041103934233705647,12,3.5849625007211565
mapquest,1,0,0,-0.007751027598355844,1,0.0
emailed,1,0,0,-0.007751027598355844,1,0.0
driving,3,0,1,-0.015502055196711688,4,2.0
unwieldy,2,0,0,-0.015443335290663537,2,1.0
helpfully,1,0,0,-0.007751027598355844,1,0.0
title,34,0,10,-0.18526130358191426,44,5.459431618637297
read,8,0,6,-0.015795654726952442,14,3.8073549220576037
anywhere,3,0,0,-0.02313564298297123,3,1.5849625007211563
succinct,1,0,1,-0.0001174398120963021,2,1.0
challenging,2,0,6,0.030358191426893714,8,3.0
intermittently,5,0,4,-0.007985907222548445,9,3.1699250014423126
muddle,0,0,3,0.022842043452730474,3,1.5849625007211563
convoluted,1,0,2,0.0075161479741632405,3,1.5849625007211563
unflaggingly,0,0,1,0.007574867880211391,1,0.0
suspenseful,4,0,6,0.014973576042278329,10,3.3219280948873626
nonsensical,3,0,0,-0.02313564298297123,3,1.5849625007211563
sign,7,0,1,-0.04627128596594246,8,3.0
whodunit,3,0,2,-0.007868467410452145,5,2.321928094887362
instantly,3,0,1,-0.015502055196711688,4,2.0
guessing,4,0,0,-0.030827950675278923,4,2.0
confused,3,0,0,-0.02313564298297123,3,1.5849625007211563
trite,3,0,1,-0.015502055196711688,4,2.0
suspecting,1,0,0,-0.007751027598355844,1,0.0
wrap,2,0,0,-0.015443335290663537,2,1.0
recent,7,0,12,0.0376981796829125,19,4.247927513443585
incoherent,5,0,0,-0.038520258367586616,5,2.321928094887362
features,4,0,7,0.02260716382853787,11,3.4594316186372978
sloughs,1,0,0,-0.007751027598355844,1,0.0
alleged,3,0,0,-0.02313564298297123,3,1.5849625007211563
mire,1,0,0,-0.007751027598355844,1,0.0
atmospheric,0,0,3,0.022842043452730474,3,1.5849625007211563
jaw,0,0,4,0.03047563123899002,4,2.0
behavior,0,0,2,0.015208455666470933,2,1.0
chills,1,0,2,0.0075161479741632405,3,1.5849625007211563
appealing,4,0,11,0.05314151497357604,15,3.9068905956085187
droppingly,0,0,1,0.007574867880211391,1,0.0
weirdness,0,0,3,0.022842043452730474,3,1.5849625007211563
moments,27,0,30,0.02125660598943041,57,5.832890014164742
weirdly,0,0,5,0.03810921902524956,5,2.321928094887362
nevertheless,1,0,4,0.022783323546682326,5,2.321928094887362
hardly,8,0,7,-0.008162066940692901,15,3.9068905956085187
nuanced,1,0,3,0.015149735760422781,4,2.0
scares,3,0,2,-0.007868467410452145,5,2.321928094887362
breakdown,1,0,0,-0.007751027598355844,1,0.0
interesting,19,0,22,0.021726365237815598,41,5.357552004618084
concept,11,0,6,-0.03887257780387552,17,4.08746284125034
expands,1,0,0,-0.007751027598355844,1,0.0
boredom,2,0,0,-0.015443335290663537,2,1.0
